timestamp,code,volume_in,volume_out
2026-02-07 03:30:00,UU00-00,179702612,301577416
2026-02-07 03:30:00,VV00-00,211031903,223826627
2026-02-07 03:30:00,WW00-00,47477380,371647230
2026-02-07 03:30:00,XX00-00,246315751,356797705
2026-02-07 03:30:00,YY00-00,103430925,421394351
2026-02-07 03:30:00,ZZ00-00,76054266,274921093
2026-02-07 03:35:00,AA00-00,238061052,442912200
2026-02-07 03:35:00,BB00-00,465736405,1194954554
2026-02-07 03:35:00,CC00-00,62648871,198753038
2026-02-07 03:35:00,DD00-00,595527233,410830372
2026-02-07 03:35:00,EE00-00,373428916,281541214
2026-02-07 03:35:00,FF00-00,712700051,276129934
2026-02-07 03:35:00,GG00-00,826489625,323502828
2026-02-07 03:35:00,HH00-00,84836893,131686297
2026-02-07 03:35:00,II00-00,943867747,405753215
2026-02-07 03:35:00,JJ00-00,151716839,269535954
2026-02-07 03:35:00,KK00-00,628432574,684860820
2026-02-07 03:35:00,LL00-00,41726907,275384627
2026-02-07 03:35:00,MM00-00,159929694,433269667
2026-02-07 03:35:00,NN00-00,181635672,606786262
2026-02-07 03:35:00,OO00-00,205068688,597829595
2026-02-07 03:35:00,PP00-00,90650777,405797682
2026-02-07 03:35:00,QQ00-00,415662690,271946996
2026-02-07 03:35:00,RR00-00,218254882,401178097
2026-02-07 03:35:00,SS00-00,198932523,417014653
2026-02-07 03:35:00,TT00-00,591227627,714716837
2026-02-07 03:35:00,UU00-00,188229652,283550961
2026-02-07 03:35:00,VV00-00,202731314,204717556
2026-02-07 03:35:00,WW00-00,51054473,380954533
2026-02-07 03:35:00,XX00-00,243202971,390431991
2026-02-07 03:35:00,YY00-00,106593084,453544282
2026-02-07 03:35:00,ZZ00-00,70787194,276120800
2026-02-07 03:40:00,AA00-00,247732782,442772840
2026-02-07 03:40:00,BB00-00,435151400,1132676114
2026-02-07 03:40:00,CC00-00,61565313,213305716
2026-02-07 03:40:00,DD00-00,537514708,393782612
2026-02-07 03:40:00,EE00-00,366209053,287072054
2026-02-07 03:40:00,FF00-00,714641690,280606603
2026-02-07 03:40:00,GG00-00,886513758,316469466
2026-02-07 03:40:00,HH00-00,84296603,131294936
2026-02-07 03:40:00,II00-00,934536925,431401174
2026-02-07 03:40:00,JJ00-00,148765684,250637460
2026-02-07 03:40:00,KK00-00,605218860,650414915
2026-02-07 03:40:00,LL00-00,40172374,293535486
2026-02-07 03:40:00,MM00-00,168305664,433590363
2026-02-07 03:40:00,NN00-00,166211187,556867866
2026-02-07 03:40:00,OO00-00,204938185,567922420
2026-02-07 03:40:00,PP00-00,87249829,433637985
2026-02-07 03:40:00,QQ00-00,444644582,276146750
2026-02-07 03:40:00,RR00-00,225231925,411478714
2026-02-07 03:40:00,SS00-00,215713611,451502557
2026-02-07 03:40:00,TT00-00,625910759,754215118
2026-02-07 03:40:00,UU00-00,206221465,277573463
2026-02-07 03:40:00,VV00-00,197584334,186910137
2026-02-07 03:40:00,WW00-00,47127329,390014402
2026-02-07 03:40:00,XX00-00,240553704,397584031
2026-02-07 03:40:00,YY00-00,108337138,424289541
2026-02-07 03:40:00,ZZ00-00,72308466,281822739
2026-02-07 03:45:00,AA00-00,271959115,419383132
2026-02-07 03:45:00,BB00-00,403467243,1078554161
2026-02-07 03:45:00,CC00-00,56725141,196269397
2026-02-07 03:45:00,DD00-00,577705777,411995810
2026-02-07 03:45:00,EE00-00,390274737,289139600
2026-02-07 03:45:00,FF00-00,672979150,274329831
2026-02-07 03:45:00,GG00-00,963326709,321965833
2026-02-07 03:45:00,HH00-00,87996973,134046996
2026-02-07 03:45:00,II00-00,986647924,404906124
2026-02-07 03:45:00,JJ00-00,163011457,257973788
2026-02-07 03:45:00,KK00-00,600298782,659528745
2026-02-07 03:45:00,LL00-00,39829750,273566928
2026-02-07 03:45:00,MM00-00,154295408,429757521
2026-02-07 03:45:00,NN00-00,152667546,505096088
2026-02-07 03:45:00,OO00-00,216993436,518673209
2026-02-07 03:45:00,PP00-00,89389641,440539952
2026-02-07 03:45:00,QQ00-00,460287790,299046599
2026-02-07 03:45:00,RR00-00,214342508,400176504
2026-02-07 03:45:00,SS00-00,233830727,464281021
2026-02-07 03:45:00,TT00-00,637102875,812918695
2026-02-07 03:45:00,UU00-00,222518773,276114454
2026-02-07 03:45:00,VV00-00,193041123,189564038
2026-02-07 03:45:00,WW00-00,45269500,407871675
2026-02-07 03:45:00,XX00-00,217208104,406548954
2026-02-07 03:45:00,YY00-00,100794090,423870632
2026-02-07 03:45:00,ZZ00-00,77665237,274698196
2026-02-07 03:50:00,AA00-00,252091588,422169368
2026-02-07 03:50:00,BB00-00,396057831,1156595651
2026-02-07 03:50:00,CC00-00,56798849,198472179
2026-02-07 03:50:00,DD00-00,630667064,452269834
2026-02-07 03:50:00,EE00-00,375538299,317505395
2026-02-07 03:50:00,FF00-00,716929274,277334403
2026-02-07 03:50:00,GG00-00,880444742,345178340
2026-02-07 03:50:00,HH00-00,86563298,133209097
2026-02-07 03:50:00,II00-00,944482266,406673786
2026-02-07 03:50:00,JJ00-00,169947575,266740954
2026-02-07 03:50:00,KK00-00,642792055,719865805
2026-02-07 03:50:00,LL00-00,36344524,295907430
2026-02-07 03:50:00,MM00-00,150691148,439672897
2026-02-07 03:50:00,NN00-00,145552915,527494962
2026-02-07 03:50:00,OO00-00,217300819,485815880
2026-02-07 03:50:00,PP00-00,86124480,439369002
2026-02-07 03:50:00,QQ00-00,454207228,322345684
2026-02-07 03:50:00,RR00-00,205472598,424091444
2026-02-07 03:50:00,SS00-00,232715916,492082137
2026-02-07 03:50:00,TT00-00,603840889,757782383
2026-02-07 03:50:00,UU00-00,200372297,292762906
2026-02-07 03:50:00,VV00-00,206382008,194422447
2026-02-07 03:50:00,WW00-00,49583346,367261816
2026-02-07 03:50:00,XX00-00,205841851,392619089
2026-02-07 03:50:00,YY00-00,107573345,464450011
2026-02-07 03:50:00,ZZ00-00,72653348,295112297
2026-02-07 03:55:00,AA00-00,228802969,460973222
2026-02-07 03:55:00,BB00-00,418229343,1208704137
2026-02-07 03:55:00,CC00-00,61351897,210504689
2026-02-07 03:55:00,DD00-00,623786538,439282590
2026-02-07 03:55:00,EE00-00,356617032,347810396
2026-02-07 03:55:00,FF00-00,649400376,274606374
2026-02-07 03:55:00,GG00-00,833120384,348512432
2026-02-07 03:55:00,HH00-00,87398308,144231202
2026-02-07 03:55:00,II00-00,974581575,433766778
2026-02-07 03:55:00,JJ00-00,175241270,279499434
2026-02-07 03:55:00,KK00-00,688311118,705200369
2026-02-07 03:55:00,LL00-00,33274834,266947338
2026-02-07 03:55:00,MM00-00,162027060,415197470
2026-02-07 03:55:00,NN00-00,136644290,538612292
2026-02-07 03:55:00,OO00-00,202093074,443083522
2026-02-07 03:55:00,PP00-00,82697180,456226810
2026-02-07 03:55:00,QQ00-00,487161762,321515809
2026-02-07 03:55:00,RR00-00,202091052,462384869
2026-02-07 03:55:00,SS00-00,246085485,513939043
2026-02-07 03:55:00,TT00-00,610084650,749465501
2026-02-07 03:55:00,UU00-00,207960095,319875460
2026-02-07 03:55:00,VV00-00,202861566,212399527
2026-02-07 03:55:00,WW00-00,53645541,351515083
2026-02-07 03:55:00,XX00-00,215900917,408786562
2026-02-07 03:55:00,YY00-00,111932689,495763751
2026-02-07 03:55:00,ZZ00-00,76734507,289461116
2026-02-07 04:00:00,AA00-00,213247171,468479696
2026-02-07 04:00:00,BB00-00,433170080,1221064705
2026-02-07 04:00:00,CC00-00,62531012,198712028
2026-02-07 04:00:00,DD00-00,565503678,417467791
2026-02-07 04:00:00,EE00-00,366655129,324867762
2026-02-07 04:00:00,FF00-00,676133925,271312089
2026-02-07 04:00:00,GG00-00,797939261,323821837
2026-02-07 04:00:00,HH00-00,90690043,147208520
2026-02-07 04:00:00,II00-00,1049880118,401149126
2026-02-07 04:00:00,JJ00-00,171651175,267914691
2026-02-07 04:00:00,KK00-00,717743197,715265047
2026-02-07 04:00:00,LL00-00,34687411,257680822
2026-02-07 04:00:00,MM00-00,154517438,439941043
2026-02-07 04:00:00,NN00-00,143762167,549224223
2026-02-07 04:00:00,OO00-00,205873697,404824753
2026-02-07 04:00:00,PP00-00,83539026,448773061
2026-02-07 04:00:00,QQ00-00,492167371,347115647
2026-02-07 04:00:00,RR00-00,195646627,493832372
2026-02-07 04:00:00,SS00-00,260415654,521060599
2026-02-07 04:00:00,TT00-00,580795070,745777300
2026-02-07 04:00:00,UU00-00,198653555,339650385
2026-02-07 04:00:00,VV00-00,195151183,215615920
2026-02-07 04:00:00,WW00-00,53019331,316916186
2026-02-07 04:00:00,XX00-00,222583445,389259023
2026-02-07 04:00:00,YY00-00,117645192,461298820
2026-02-07 04:00:00,ZZ00-00,81114816,276095237
2026-02-07 04:05:00,AA00-00,203458259,475741586
2026-02-07 04:05:00,BB00-00,401075832,1250000000
2026-02-07 04:05:00,CC00-00,68393276,180512812
2026-02-07 04:05:00,DD00-00,566933821,396989023
2026-02-07 04:05:00,EE00-00,368461329,342623295
2026-02-07 04:05:00,FF00-00,675663497,282702620
2026-02-07 04:05:00,GG00-00,734475092,338725363
2026-02-07 04:05:00,HH00-00,96339865,136570383
2026-02-07 04:05:00,II00-00,948554322,374116547
2026-02-07 04:05:00,JJ00-00,169880996,276702702
2026-02-07 04:05:00,KK00-00,772701219,688410325
2026-02-07 04:05:00,LL00-00,32278649,233599640
2026-02-07 04:05:00,MM00-00,146258749,452862725
2026-02-07 04:05:00,NN00-00,132313735,547738701
2026-02-07 04:05:00,OO00-00,194016582,368634645
2026-02-07 04:05:00,PP00-00,84862128,417057238
2026-02-07 04:05:00,QQ00-00,460363863,352124073
2026-02-07 04:05:00,RR00-00,198155562,534893323
2026-02-07 04:05:00,SS00-00,268798598,563115939
2026-02-07 04:05:00,TT00-00,534768327,802016765
2026-02-07 04:05:00,UU00-00,207268653,352567354
2026-02-07 04:05:00,VV00-00,192138915,233884612
2026-02-07 04:05:00,WW00-00,53201473,308300417
2026-02-07 04:05:00,XX00-00,223846054,404093900
2026-02-07 04:05:00,YY00-00,113744008,445899579
2026-02-07 04:05:00,ZZ00-00,73070949,262424310
2026-02-07 04:10:00,AA00-00,220085878,515672040
2026-02-07 04:10:00,BB00-00,368453223,1250000000
2026-02-07 04:10:00,CC00-00,63477333,193254217
2026-02-07 04:10:00,DD00-00,599284351,388723332
2026-02-07 04:10:00,EE00-00,335856964,354637545
2026-02-07 04:10:00,FF00-00,633647889,283290456
2026-02-07 04:10:00,GG00-00,739413707,314026209
2026-02-07 04:10:00,HH00-00,92500408,126833026
2026-02-07 04:10:00,II00-00,921562258,371219590
2026-02-07 04:10:00,JJ00-00,164391340,266968645
2026-02-07 04:10:00,KK00-00,843900702,743529129
2026-02-07 04:10:00,LL00-00,33466311,227752044
2026-02-07 04:10:00,MM00-00,138176809,483323486
2026-02-07 04:10:00,NN00-00,137545946,541290973
2026-02-07 04:10:00,OO00-00,206854782,404129522
2026-02-07 04:10:00,PP00-00,83990452,407963233
2026-02-07 04:10:00,QQ00-00,441906388,378042140
2026-02-07 04:10:00,RR00-00,194042425,520704221
2026-02-07 04:10:00,SS00-00,267188044,511883873
2026-02-07 04:10:00,TT00-00,560137846,848842949
2026-02-07 04:10:00,UU00-00,226839172,343888031
2026-02-07 04:10:00,VV00-00,204400566,227257607
2026-02-07 04:10:00,WW00-00,53485291,297617365
2026-02-07 04:10:00,XX00-00,232189535,441883515
2026-02-07 04:10:00,YY00-00,107306522,403888627
2026-02-07 04:10:00,ZZ00-00,72800684,264962569
2026-02-07 04:15:00,AA00-00,240595866,477246725
2026-02-07 04:15:00,BB00-00,364065177,1244144431
2026-02-07 04:15:00,CC00-00,59130248,211975704
2026-02-07 04:15:00,DD00-00,555824924,364598428
2026-02-07 04:15:00,EE00-00,326754354,320782630
2026-02-07 04:15:00,FF00-00,612682718,271657176
2026-02-07 04:15:00,GG00-00,773285401,304276945
2026-02-07 04:15:00,HH00-00,84627432,134509615
2026-02-07 04:15:00,II00-00,957204126,359930669
2026-02-07 04:15:00,JJ00-00,167447873,290437605
2026-02-07 04:15:00,KK00-00,768061512,690641857
2026-02-07 04:15:00,LL00-00,34001748,230974380
2026-02-07 04:15:00,MM00-00,128759004,449968025
2026-02-07 04:15:00,NN00-00,148443040,497673686
2026-02-07 04:15:00,OO00-00,226078756,371889215
2026-02-07 04:15:00,PP00-00,76202686,441855381
2026-02-07 04:15:00,QQ00-00,407490776,343613642
2026-02-07 04:15:00,RR00-00,198010646,519015118
2026-02-07 04:15:00,SS00-00,255361058,511224736
2026-02-07 04:15:00,TT00-00,594988008,809270418
2026-02-07 04:15:00,UU00-00,214978138,341931319
2026-02-07 04:15:00,VV00-00,187965349,237578037
2026-02-07 04:15:00,WW00-00,49331619,271104023
2026-02-07 04:15:00,XX00-00,224767047,438771816
2026-02-07 04:15:00,YY00-00,99845283,412737340
2026-02-07 04:15:00,ZZ00-00,69367994,281115638
2026-02-07 04:20:00,AA00-00,246831621,441532998
2026-02-07 04:20:00,BB00-00,361061795,1197885956
2026-02-07 04:20:00,CC00-00,59144277,231214249
2026-02-07 04:20:00,DD00-00,600541539,380163892
2026-02-07 04:20:00,EE00-00,306390327,301580010
2026-02-07 04:20:00,FF00-00,569809314,263490328
2026-02-07 04:20:00,GG00-00,719119122,327756548
2026-02-07 04:20:00,HH00-00,76872734,134366968
2026-02-07 04:20:00,II00-00,893871184,382745108
2026-02-07 04:20:00,JJ00-00,175768461,280544613
2026-02-07 04:20:00,KK00-00,832402025,710206709
2026-02-07 04:20:00,LL00-00,37246159,247096484
2026-02-07 04:20:00,MM00-00,116036830,493697851
2026-02-07 04:20:00,NN00-00,147599720,461594698
2026-02-07 04:20:00,OO00-00,230893253,374361380
2026-02-07 04:20:00,PP00-00,79855771,425389821
2026-02-07 04:20:00,QQ00-00,423504097,334804356
2026-02-07 04:20:00,RR00-00,209147884,468186122
2026-02-07 04:20:00,SS00-00,277060391,520676624
2026-02-07 04:20:00,TT00-00,558408942,755629804
2026-02-07 04:20:00,UU00-00,221997608,374493196
2026-02-07 04:20:00,VV00-00,179033677,243701063
2026-02-07 04:20:00,WW00-00,53658314,271879311
2026-02-07 04:20:00,XX00-00,216865915,438333950
2026-02-07 04:20:00,YY00-00,103692799,377809797
2026-02-07 04:20:00,ZZ00-00,62986702,254589432
2026-02-07 04:25:00,AA00-00,232377958,398713426
2026-02-07 04:25:00,BB00-00,382210707,1201214162
2026-02-07 04:25:00,CC00-00,53645318,230344574
2026-02-07 04:25:00,DD00-00,657698154,401915413
2026-02-07 04:25:00,EE00-00,283913629,321090370
2026-02-07 04:25:00,FF00-00,564182203,248942523
2026-02-07 04:25:00,GG00-00,680061182,318457719
2026-02-07 04:25:00,HH00-00,84347558,147234224
2026-02-07 04:25:00,II00-00,841652858,420157689
2026-02-07 04:25:00,JJ00-00,164623376,258944140
2026-02-07 04:25:00,KK00-00,756360488,742695322
2026-02-07 04:25:00,LL00-00,39130569,229228592
2026-02-07 04:25:00,MM00-00,106541636,472489188
2026-02-07 04:25:00,NN00-00,140746493,415992122
2026-02-07 04:25:00,OO00-00,230757572,374519976
2026-02-07 04:25:00,PP00-00,78588286,386429616
2026-02-07 04:25:00,QQ00-00,406691034,318794464
2026-02-07 04:25:00,RR00-00,216757476,479598670
2026-02-07 04:25:00,SS00-00,276819505,501937199
2026-02-07 04:25:00,TT00-00,574083324,702538822
2026-02-07 04:25:00,UU00-00,232503403,350017643
2026-02-07 04:25:00,VV00-00,185393651,255331902
2026-02-07 04:25:00,WW00-00,54901031,266337333
2026-02-07 04:25:00,XX00-00,206773599,436394802
2026-02-07 04:25:00,YY00-00,99199332,390268206
2026-02-07 04:25:00,ZZ00-00,62141016,249279132
2026-02-07 04:30:00,AA00-00,243165169,384572750
2026-02-07 04:30:00,BB00-00,364536679,1250000000
2026-02-07 04:30:00,CC00-00,51247233,225471917
2026-02-07 04:30:00,DD00-00,634059139,374986109
2026-02-07 04:30:00,EE00-00,304925759,320621111
2026-02-07 04:30:00,FF00-00,511671924,230583507
2026-02-07 04:30:00,GG00-00,667487386,343666366
2026-02-07 04:30:00,HH00-00,78930215,149130082
2026-02-07 04:30:00,II00-00,862851705,453401244
2026-02-07 04:30:00,JJ00-00,159267684,269693018
2026-02-07 04:30:00,KK00-00,777368403,747294372
2026-02-07 04:30:00,LL00-00,42340980,240633799
2026-02-07 04:30:00,MM00-00,114567074,478741036
2026-02-07 04:30:00,NN00-00,140561546,401438293
2026-02-07 04:30:00,OO00-00,236356719,408786434
2026-02-07 04:30:00,PP00-00,80989623,396917110
2026-02-07 04:30:00,QQ00-00,395880992,299593281
2026-02-07 04:30:00,RR00-00,198039316,458216585
2026-02-07 04:30:00,SS00-00,290369082,468298062
2026-02-07 04:30:00,TT00-00,557384038,639929191
2026-02-07 04:30:00,UU00-00,223914870,329037107
2026-02-07 04:30:00,VV00-00,175206699,272000243
2026-02-07 04:30:00,WW00-00,58322909,279387203
2026-02-07 04:30:00,XX00-00,209721052,460368958
2026-02-07 04:30:00,YY00-00,108396143,379581700
2026-02-07 04:30:00,ZZ00-00,62508218,247459410
2026-02-07 04:35:00,AA00-00,220051762,358154893
2026-02-07 04:35:00,BB00-00,352206984,1150283885
2026-02-07 04:35:00,CC00-00,48784591,206915276
2026-02-07 04:35:00,DD00-00,611480001,405736667
2026-02-07 04:35:00,EE00-00,284735275,350679976
2026-02-07 04:35:00,FF00-00,509069517,240815420
2026-02-07 04:35:00,GG00-00,729515042,332059990
2026-02-07 04:35:00,HH00-00,86324666,155925024
2026-02-07 04:35:00,II00-00,937339802,431660189
2026-02-07 04:35:00,JJ00-00,151478091,278812258
2026-02-07 04:35:00,KK00-00,724276529,687258117
2026-02-07 04:35:00,LL00-00,45996891,239316287
2026-02-07 04:35:00,MM00-00,111446526,480368493
2026-02-07 04:35:00,NN00-00,140241351,362648877
2026-02-07 04:35:00,OO00-00,237278554,397293183
2026-02-07 04:35:00,PP00-00,85491261,433939803
2026-02-07 04:35:00,QQ00-00,430067748,326896010
2026-02-07 04:35:00,RR00-00,196162886,412974159
2026-02-07 04:35:00,SS00-00,267044529,509657842
2026-02-07 04:35:00,TT00-00,502277196,640092219
2026-02-07 04:35:00,UU00-00,208071851,316974445
2026-02-07 04:35:00,VV00-00,175917481,260073746
2026-02-07 04:35:00,WW00-00,52535412,303882266
2026-02-07 04:35:00,XX00-00,200943537,426300546
2026-02-07 04:35:00,YY00-00,119023536,364202263
2026-02-07 04:35:00,ZZ00-00,63701834,262064749
2026-02-07 04:40:00,AA00-00,239872072,340891225
2026-02-07 04:40:00,BB00-00,385749785,1200786291
2026-02-07 04:40:00,CC00-00,51948862,201196960
2026-02-07 04:40:00,DD00-00,592739775,439703863
2026-02-07 04:40:00,EE00-00,265704390,327351066
2026-02-07 04:40:00,FF00-00,546756427,258119116
2026-02-07 04:40:00,GG00-00,723569594,337286971
2026-02-07 04:40:00,HH00-00,93229390,167744540
2026-02-07 04:40:00,II00-00,951055904,403808042
2026-02-07 04:40:00,JJ00-00,137000635,287626122
2026-02-07 04:40:00,KK00-00,753092612,712120018
2026-02-07 04:40:00,LL00-00,41944859,228640194
2026-02-07 04:40:00,MM00-00,107584925,444620300
2026-02-07 04:40:00,NN00-00,127623381,331737291
2026-02-07 04:40:00,OO00-00,220173564,392609650
2026-02-07 04:40:00,PP00-00,88188733,455524524
2026-02-07 04:40:00,QQ00-00,451554411,324082767
2026-02-07 04:40:00,RR00-00,188222596,401590650
2026-02-07 04:40:00,SS00-00,266999441,493921311
2026-02-07 04:40:00,TT00-00,516804111,578881045
2026-02-07 04:40:00,UU00-00,227865880,308250968
2026-02-07 04:40:00,VV00-00,166827662,271055914
2026-02-07 04:40:00,WW00-00,55800468,288396062
2026-02-07 04:40:00,XX00-00,186688484,395825810
2026-02-07 04:40:00,YY00-00,117642173,359033448
2026-02-07 04:40:00,ZZ00-00,60968008,263912030
2026-02-07 04:45:00,AA00-00,260527640,361796184
2026-02-07 04:45:00,BB00-00,380881132,1148748863
2026-02-07 04:45:00,CC00-00,48036404,185844368
2026-02-07 04:45:00,DD00-00,587590770,402160684
2026-02-07 04:45:00,EE00-00,268388515,333066738
2026-02-07 04:45:00,FF00-00,531485006,276804241
2026-02-07 04:45:00,GG00-00,726344154,327835397
2026-02-07 04:45:00,HH00-00,87271362,160424536
2026-02-07 04:45:00,II00-00,1038794885,417013430
2026-02-07 04:45:00,JJ00-00,136179036,310255300
2026-02-07 04:45:00,KK00-00,804423144,706347683
2026-02-07 04:45:00,LL00-00,45563072,214978126
2026-02-07 04:45:00,MM00-00,107735321,436488706
2026-02-07 04:45:00,NN00-00,119763983,351892879
2026-02-07 04:45:00,OO00-00,234567228,371339593
2026-02-07 04:45:00,PP00-00,87148241,433572415
2026-02-07 04:45:00,QQ00-00,496264631,339069061
2026-02-07 04:45:00,RR00-00,181120662,381520776
2026-02-07 04:45:00,SS00-00,289710292,455899033
2026-02-07 04:45:00,TT00-00,542047366,548037785
2026-02-07 04:45:00,UU00-00,222998399,332146814
2026-02-07 04:45:00,VV00-00,173928972,247399686
2026-02-07 04:45:00,WW00-00,51708849,310835016
2026-02-07 04:45:00,XX00-00,178698120,368657372
2026-02-07 04:45:00,YY00-00,112622231,335523924
2026-02-07 04:45:00,ZZ00-00,59307009,278780163
2026-02-07 04:50:00,AA00-00,235470249,391935732
2026-02-07 04:50:00,BB00-00,346432851,1188063895
2026-02-07 04:50:00,CC00-00,51850886,199886300
2026-02-07 04:50:00,DD00-00,590316135,400572807
2026-02-07 04:50:00,EE00-00,246315962,348350284
2026-02-07 04:50:00,FF00-00,573752817,282810394
2026-02-07 04:50:00,GG00-00,701681120,319292331
2026-02-07 04:50:00,HH00-00,92720281,172131083
2026-02-07 04:50:00,II00-00,1037759213,442308918
2026-02-07 04:50:00,JJ00-00,139631829,281045896
2026-02-07 04:50:00,KK00-00,802280613,683394044
2026-02-07 04:50:00,LL00-00,43083668,196009257
2026-02-07 04:50:00,MM00-00,99729904,456239345
2026-02-07 04:50:00,NN00-00,123779933,365604466
2026-02-07 04:50:00,OO00-00,248631648,396629644
2026-02-07 04:50:00,PP00-00,95529265,415375325
2026-02-07 04:50:00,QQ00-00,496325293,370615974
2026-02-07 04:50:00,RR00-00,168083248,372814446
2026-02-07 04:50:00,SS00-00,296891485,416384377
2026-02-07 04:50:00,TT00-00,514861078,562725560
2026-02-07 04:50:00,UU00-00,233381811,339297975
2026-02-07 04:50:00,VV00-00,158590115,247710006
2026-02-07 04:50:00,WW00-00,51325223,317941581
2026-02-07 04:50:00,XX00-00,181524717,339064098
2026-02-07 04:50:00,YY00-00,112048783,357158513
2026-02-07 04:50:00,ZZ00-00,64903737,278659183
2026-02-07 04:55:00,AA00-00,247998591,380127599
2026-02-07 04:55:00,BB00-00,322629233,1250000000
2026-02-07 04:55:00,CC00-00,54909168,187907267
2026-02-07 04:55:00,DD00-00,603748682,408377309
2026-02-07 04:55:00,EE00-00,232462164,383064704
2026-02-07 04:55:00,FF00-00,630919619,294340262
2026-02-07 04:55:00,GG00-00,766945223,340428468
2026-02-07 04:55:00,HH00-00,100358542,162162315
2026-02-07 04:55:00,II00-00,1105682894,482619800
2026-02-07 04:55:00,JJ00-00,126115178,263946651
2026-02-07 04:55:00,KK00-00,860809745,737906103
2026-02-07 04:55:00,LL00-00,39714906,180232031
2026-02-07 04:55:00,MM00-00,106792739,433309707
2026-02-07 04:55:00,NN00-00,128473298,336011235
2026-02-07 04:55:00,OO00-00,253283380,412209361
2026-02-07 04:55:00,PP00-00,99524314,439002357
2026-02-07 04:55:00,QQ00-00,526497389,366079545
2026-02-07 04:55:00,RR00-00,171843232,385470261
2026-02-07 04:55:00,SS00-00,318513002,400440251
2026-02-07 04:55:00,TT00-00,491453618,607232775
2026-02-07 04:55:00,UU00-00,215464783,356926185
2026-02-07 04:55:00,VV00-00,162002370,258408724
2026-02-07 04:55:00,WW00-00,52560066,302754780
2026-02-07 04:55:00,XX00-00,185043785,347207569
2026-02-07 04:55:00,YY00-00,104941522,386834115
2026-02-07 04:55:00,ZZ00-00,65078591,270876310
2026-02-07 05:00:00,AA00-00,236084563,368761140
2026-02-07 05:00:00,BB00-00,324070599,1217550195
2026-02-07 05:00:00,CC00-00,49428232,191707416
2026-02-07 05:00:00,DD00-00,662311866,406161007
2026-02-07 05:00:00,EE00-00,214706861,405995770
2026-02-07 05:00:00,FF00-00,604749516,314229332
2026-02-07 05:00:00,GG00-00,830750562,362044762
2026-02-07 05:00:00,HH00-00,97195840,158613836
2026-02-07 05:00:00,II00-00,1206183860,515610004
2026-02-07 05:00:00,JJ00-00,123277297,284690087
2026-02-07 05:00:00,KK00-00,815545314,768683771
2026-02-07 05:00:00,LL00-00,41470438,167998259
2026-02-07 05:00:00,MM00-00,99972695,455168982
2026-02-07 05:00:00,NN00-00,137696103,346359790
2026-02-07 05:00:00,OO00-00,244561508,434177278
2026-02-07 05:00:00,PP00-00,101761265,480518483
2026-02-07 05:00:00,QQ00-00,539150059,375532077
2026-02-07 05:00:00,RR00-00,172487206,404598048
2026-02-07 05:00:00,SS00-00,308270458,386028462
2026-02-07 05:00:00,TT00-00,488878858,612210070
2026-02-07 05:00:00,UU00-00,193976831,327021357
2026-02-07 05:00:00,VV00-00,158665794,262511367
2026-02-07 05:00:00,WW00-00,49571179,277883472
2026-02-07 05:00:00,XX00-00,184243983,366296998
2026-02-07 05:00:00,YY00-00,98044924,350301069
2026-02-07 05:00:00,ZZ00-00,64319636,249129234
2026-02-07 05:05:00,AA00-00,218395951,360749090
2026-02-07 05:05:00,BB00-00,316922294,1111390793
2026-02-07 05:05:00,CC00-00,45209613,178513615
2026-02-07 05:05:00,DD00-00,606336914,441224615
2026-02-07 05:05:00,EE00-00,210471214,401977042
2026-02-07 05:05:00,FF00-00,576324398,308141424
2026-02-07 05:05:00,GG00-00,830471720,382600548
2026-02-07 05:05:00,HH00-00,104168016,165845044
2026-02-07 05:05:00,II00-00,1115041373,523999701
2026-02-07 05:05:00,JJ00-00,129356052,284054186
2026-02-07 05:05:00,KK00-00,738795929,754506869
2026-02-07 05:05:00,LL00-00,41284189,151997143
2026-02-07 05:05:00,MM00-00,107808994,477210658
2026-02-07 05:05:00,NN00-00,133850238,339895077
2026-02-07 05:05:00,OO00-00,234127107,435800901
2026-02-07 05:05:00,PP00-00,93006428,511155386
2026-02-07 05:05:00,QQ00-00,522573673,359283792
2026-02-07 05:05:00,RR00-00,168920120,425781397
2026-02-07 05:05:00,SS00-00,324008640,381158586
2026-02-07 05:05:00,TT00-00,524776118,596222985
2026-02-07 05:05:00,UU00-00,188947749,355088697
2026-02-07 05:05:00,VV00-00,167938487,281784247
2026-02-07 05:05:00,WW00-00,48990867,259118587
2026-02-07 05:05:00,XX00-00,182322424,397380686
2026-02-07 05:05:00,YY00-00,100327959,383404369
2026-02-07 05:05:00,ZZ00-00,59228460,270273646
2026-02-07 05:10:00,AA00-00,198626038,372857209
2026-02-07 05:10:00,BB00-00,310957085,1130516979
2026-02-07 05:10:00,CC00-00,41151233,161870820
2026-02-07 05:10:00,DD00-00,546123494,411784221
2026-02-07 05:10:00,EE00-00,226734214,425328120
2026-02-07 05:10:00,FF00-00,610574165,322458055
2026-02-07 05:10:00,GG00-00,904869445,367049603
2026-02-07 05:10:00,HH00-00,114533692,180675082
2026-02-07 05:10:00,II00-00,1129538648,487407557
2026-02-07 05:10:00,JJ00-00,119243972,301651715
2026-02-07 05:10:00,KK00-00,784158784,813816429
2026-02-07 05:10:00,LL00-00,40711877,140670208
2026-02-07 05:10:00,MM00-00,101645788,446361718
2026-02-07 05:10:00,NN00-00,139260498,314281233
